CMDLINE python example_L2T_STARS_with_download.py
MEM 2272.515625 1733196819.3525
MEM 2272.515625 1733196819.4578
MEM 2272.515625 1733196819.5632
MEM 2272.515625 1733196819.6685
MEM 2272.515625 1733196819.7737
MEM 2272.515625 1733196819.8768
MEM 2272.515625 1733196819.9822
MEM 2272.515625 1733196820.0875
MEM 2272.515625 1733196820.1927
MEM 2272.515625 1733196820.2979
MEM 2272.515625 1733196820.4032
MEM 2272.515625 1733196820.5084
MEM 2272.515625 1733196820.6137
MEM 2272.515625 1733196820.7190
MEM 2272.515625 1733196820.8236
MEM 2272.515625 1733196820.9288
MEM 2272.515625 1733196821.0330
MEM 2272.515625 1733196821.1370
MEM 2272.515625 1733196821.2421
MEM 2272.515625 1733196821.3473
MEM 2272.515625 1733196821.4526
MEM 2272.515625 1733196821.5540
MEM 2272.515625 1733196821.6591
MEM 2272.515625 1733196821.7643
MEM 2272.515625 1733196821.8696
MEM 2272.515625 1733196821.9751
MEM 2272.515625 1733196822.0764
MEM 2272.515625 1733196822.1780
MEM 2272.515625 1733196822.2800
MEM 2272.515625 1733196822.3819
MEM 2272.515625 1733196822.4834
MEM 2272.515625 1733196822.5887
MEM 2272.515625 1733196822.6941
MEM 2272.515625 1733196822.7988
MEM 2272.515625 1733196822.9039
MEM 2272.515625 1733196823.0092
MEM 2272.515625 1733196823.1145
MEM 2272.515625 1733196823.2163
MEM 2272.515625 1733196823.3178
MEM 2272.515625 1733196823.4246
MEM 2272.515625 1733196823.5260
MEM 2272.515625 1733196823.6314
MEM 2272.515625 1733196823.7356
MEM 2272.515625 1733196823.8364
MEM 2272.515625 1733196823.9420
MEM 2272.515625 1733196824.0452
MEM 2272.515625 1733196824.1491
MEM 2272.515625 1733196824.2524
MEM 2272.515625 1733196824.3560
MEM 2272.515625 1733196824.4607
MEM 2272.515625 1733196824.5662
MEM 2272.515625 1733196824.6721
MEM 2272.515625 1733196824.7788
MEM 2272.515625 1733196824.8838
MEM 2272.515625 1733196824.9845
MEM 2272.515625 1733196825.0889
MEM 2272.515625 1733196825.1982
MEM 2272.515625 1733196825.3034
MEM 2272.515625 1733196825.4083
MEM 2272.515625 1733196825.5114
MEM 2272.515625 1733196825.6167
MEM 2272.515625 1733196825.7209
MEM 2272.515625 1733196825.8262
MEM 2272.515625 1733196825.9316
MEM 2272.515625 1733196826.0368
MEM 2272.515625 1733196826.1420
MEM 2272.515625 1733196826.2448
MEM 2272.515625 1733196826.3500
MEM 2272.515625 1733196826.4506
MEM 2272.515625 1733196826.5529
MEM 2272.515625 1733196826.6538
MEM 2272.515625 1733196826.7556
MEM 2272.515625 1733196826.8612
MEM 2272.515625 1733196826.9666
MEM 2272.515625 1733196827.0719
MEM 2272.515625 1733196827.1983
MEM 2272.515625 1733196827.3034
MEM 2272.515625 1733196827.4088
MEM 2272.515625 1733196827.5110
MEM 2272.515625 1733196827.6185
MEM 2272.515625 1733196827.7240
MEM 2272.515625 1733196827.8314
MEM 2272.515625 1733196827.9550
MEM 2272.515625 1733196828.0558
MEM 2272.515625 1733196828.1614
MEM 2272.515625 1733196828.2646
MEM 2272.515625 1733196828.3664
MEM 2272.515625 1733196828.4757
MEM 2272.515625 1733196828.5811
MEM 2272.515625 1733196828.6880
MEM 2272.515625 1733196828.7936
MEM 2272.515625 1733196828.8966
MEM 2272.515625 1733196829.0124
MEM 2272.515625 1733196829.1163
MEM 2272.515625 1733196829.2204
MEM 2272.515625 1733196829.3291
MEM 2272.515625 1733196829.4308
MEM 2272.515625 1733196829.5364
MEM 2272.515625 1733196829.6372
MEM 2272.515625 1733196829.7511
MEM 2272.515625 1733196829.8729
MEM 2272.515625 1733196829.9782
MEM 2272.515625 1733196830.0845
MEM 2272.515625 1733196830.1871
MEM 2272.515625 1733196830.3009
MEM 2272.515625 1733196830.4023
MEM 2272.515625 1733196830.5027
MEM 2272.515625 1733196830.6038
MEM 2272.515625 1733196830.7091
MEM 2272.515625 1733196830.8254
MEM 2272.515625 1733196830.9307
MEM 2272.515625 1733196831.0462
MEM 2272.515625 1733196831.1619
MEM 2272.515625 1733196831.2645
MEM 2272.515625 1733196831.3798
MEM 2272.515625 1733196831.4820
MEM 2272.515625 1733196831.5875
MEM 2272.515625 1733196831.6906
MEM 2272.515625 1733196831.7958
MEM 2272.515625 1733196831.9014
MEM 2272.515625 1733196832.0249
MEM 2272.515625 1733196832.1260
MEM 2272.515625 1733196832.2317
MEM 2272.515625 1733196832.3358
MEM 2272.515625 1733196832.4512
MEM 2272.515625 1733196832.5538
MEM 2272.515625 1733196832.6591
MEM 2272.515625 1733196832.7725
MEM 2272.515625 1733196832.8778
MEM 2272.515625 1733196832.9806
MEM 2272.515625 1733196833.0858
MEM 2272.515625 1733196833.1914
MEM 2272.515625 1733196833.2965
MEM 2272.515625 1733196833.4021
MEM 2272.515625 1733196833.5069
MEM 2272.515625 1733196833.6122
MEM 2272.515625 1733196833.7282
MEM 2272.515625 1733196833.8325
MEM 2272.515625 1733196833.9377
MEM 2272.515625 1733196834.0431
MEM 2272.515625 1733196834.1476
MEM 2272.515625 1733196834.2528
MEM 2272.515625 1733196834.3578
MEM 2272.515625 1733196834.4603
MEM 2272.515625 1733196834.5611
MEM 2272.515625 1733196834.6620
MEM 2272.515625 1733196834.7673
MEM 2272.515625 1733196834.8727
MEM 2272.515625 1733196834.9881
MEM 2272.515625 1733196835.0928
MEM 2272.515625 1733196835.2026
MEM 2272.515625 1733196835.3124
MEM 2272.515625 1733196835.4175
MEM 2272.515625 1733196835.5204
MEM 2272.515625 1733196835.6215
MEM 2272.515625 1733196835.7268
MEM 2272.515625 1733196835.8301
MEM 2272.515625 1733196835.9353
MEM 2272.515625 1733196836.0410
MEM 2272.515625 1733196836.1658
MEM 2272.515625 1733196836.2710
MEM 2272.515625 1733196836.3765
MEM 2272.515625 1733196836.4845
MEM 2272.515625 1733196836.5907
MEM 2272.515625 1733196836.7082
MEM 2272.515625 1733196836.8120
MEM 2272.515625 1733196836.9179
MEM 2272.515625 1733196837.0247
MEM 2272.515625 1733196837.1272
MEM 2272.515625 1733196837.2324
MEM 2272.515625 1733196837.3378
MEM 2272.515625 1733196837.4400
MEM 2272.515625 1733196837.5453
MEM 2272.515625 1733196837.6502
MEM 2272.515625 1733196837.7608
MEM 2272.515625 1733196837.8703
MEM 2272.515625 1733196837.9772
MEM 2272.515625 1733196838.0824
MEM 2272.515625 1733196838.1877
MEM 2272.515625 1733196838.2960
MEM 2272.515625 1733196838.4012
MEM 2272.515625 1733196838.5065
MEM 2272.515625 1733196838.6244
MEM 2272.515625 1733196838.7297
MEM 2272.515625 1733196838.8391
MEM 2272.515625 1733196838.9420
MEM 2272.515625 1733196839.0638
MEM 2272.515625 1733196839.1691
MEM 2272.515625 1733196839.2743
MEM 2272.515625 1733196839.3900
MEM 2272.515625 1733196839.4953
MEM 2272.515625 1733196839.6039
MEM 2272.515625 1733196839.7090
MEM 2272.515625 1733196839.8197
MEM 2272.515625 1733196839.9204
MEM 2272.515625 1733196840.0258
MEM 2272.515625 1733196840.1275
MEM 2272.515625 1733196840.2300
MEM 2272.515625 1733196840.3354
MEM 2272.515625 1733196840.4478
MEM 2272.515625 1733196840.5530
MEM 2272.515625 1733196840.6583
MEM 2272.515625 1733196840.7614
MEM 2272.515625 1733196840.8722
MEM 2272.515625 1733196840.9759
MEM 2272.515625 1733196841.0765
MEM 2272.515625 1733196841.1820
MEM 2272.515625 1733196841.2893
MEM 2272.515625 1733196841.3899
MEM 2272.515625 1733196841.4952
MEM 2272.515625 1733196841.6123
MEM 2272.515625 1733196841.7259
MEM 2272.515625 1733196841.8340
MEM 2272.515625 1733196841.9345
MEM 2272.515625 1733196842.0606
MEM 2272.515625 1733196842.1715
MEM 2272.515625 1733196842.2770
MEM 2272.515625 1733196842.3862
MEM 2272.515625 1733196842.4915
MEM 2272.515625 1733196842.5954
MEM 2272.515625 1733196842.6991
MEM 2272.515625 1733196842.7996
MEM 2272.515625 1733196842.9048
MEM 2272.515625 1733196843.0230
MEM 2272.515625 1733196843.1287
MEM 2272.515625 1733196843.2334
MEM 2272.515625 1733196843.3455
MEM 2272.515625 1733196843.4511
MEM 2272.515625 1733196843.5662
MEM 2272.515625 1733196843.6715
MEM 2272.515625 1733196843.7767
MEM 2272.515625 1733196843.8820
MEM 2272.515625 1733196843.9928
MEM 2272.515625 1733196844.0981
MEM 2272.515625 1733196844.2048
MEM 2272.515625 1733196844.3055
MEM 2272.515625 1733196844.4283
MEM 2272.515625 1733196844.5349
MEM 2272.515625 1733196844.6403
MEM 2272.515625 1733196844.7458
MEM 2272.515625 1733196844.8487
MEM 2272.515625 1733196844.9541
MEM 2272.515625 1733196845.0586
MEM 2272.515625 1733196845.1642
MEM 2272.515625 1733196845.2804
MEM 2272.515625 1733196845.3823
MEM 2272.515625 1733196845.4876
MEM 2272.515625 1733196845.6018
MEM 2272.515625 1733196845.7080
MEM 2272.515625 1733196845.8085
MEM 2272.515625 1733196845.9330
MEM 2272.515625 1733196846.0383
MEM 2272.515625 1733196846.1434
MEM 2272.515625 1733196846.2493
MEM 2272.515625 1733196846.3657
MEM 2272.515625 1733196846.4764
MEM 2272.515625 1733196846.5789
MEM 2272.515625 1733196846.6890
MEM 2272.515625 1733196846.7943
MEM 2272.515625 1733196846.8949
MEM 2272.515625 1733196846.9954
MEM 2272.515625 1733196847.1007
MEM 2272.515625 1733196847.2061
MEM 2272.515625 1733196847.3076
MEM 2272.515625 1733196847.4129
MEM 2272.515625 1733196847.5181
MEM 2272.515625 1733196847.6336
MEM 2272.515625 1733196847.7388
MEM 2272.515625 1733196847.8441
MEM 2272.515625 1733196847.9583
MEM 2272.515625 1733196848.0679
MEM 2272.515625 1733196848.1779
MEM 2272.515625 1733196848.2875
MEM 2272.515625 1733196848.3928
MEM 2272.515625 1733196848.4979
MEM 2272.515625 1733196848.6011
MEM 2272.515625 1733196848.7098
MEM 2272.515625 1733196848.8154
MEM 2272.515625 1733196848.9201
MEM 2272.515625 1733196849.0374
MEM 2272.515625 1733196849.1421
MEM 2272.515625 1733196849.2432
MEM 2272.515625 1733196849.3484
MEM 2272.515625 1733196849.4529
MEM 2272.515625 1733196849.5583
MEM 2272.515625 1733196849.6591
MEM 2272.515625 1733196849.7604
MEM 2272.515625 1733196849.8636
MEM 2272.515625 1733196849.9644
MEM 2272.515625 1733196850.0669
MEM 2272.515625 1733196850.1696
MEM 2272.515625 1733196850.2753
MEM 2272.515625 1733196850.3792
MEM 2272.515625 1733196850.4924
MEM 2272.515625 1733196850.6007
MEM 2272.515625 1733196850.7143
MEM 2272.515625 1733196850.8197
MEM 2272.515625 1733196850.9339
MEM 2272.515625 1733196851.0394
MEM 2272.515625 1733196851.1412
MEM 2272.515625 1733196851.2466
MEM 2272.515625 1733196851.3512
MEM 2272.515625 1733196851.4558
MEM 2272.515625 1733196851.5611
MEM 2272.515625 1733196851.6634
MEM 2272.515625 1733196851.7686
MEM 2272.515625 1733196851.8741
MEM 2272.515625 1733196851.9755
MEM 2272.515625 1733196852.0789
MEM 2272.515625 1733196852.1845
MEM 2272.515625 1733196852.2901
MEM 2272.515625 1733196852.3953
MEM 2272.515625 1733196852.5007
MEM 2272.515625 1733196852.6011
MEM 2272.515625 1733196852.7063
MEM 2272.515625 1733196852.8182
MEM 2272.515625 1733196852.9336
MEM 2272.515625 1733196853.0462
MEM 2272.515625 1733196853.1515
MEM 2272.515625 1733196853.2595
MEM 2272.515625 1733196853.3657
MEM 2272.515625 1733196853.4709
MEM 2272.515625 1733196853.5793
MEM 2272.515625 1733196853.6848
MEM 2272.515625 1733196853.7894
MEM 2272.515625 1733196853.8969
MEM 2272.515625 1733196854.0025
MEM 2272.515625 1733196854.1164
MEM 2272.515625 1733196854.2216
MEM 2272.515625 1733196854.3222
MEM 2272.515625 1733196854.4275
MEM 2272.515625 1733196854.5442
MEM 2272.515625 1733196854.6483
MEM 2272.515625 1733196854.7538
MEM 2272.515625 1733196854.8593
MEM 2272.515625 1733196854.9665
MEM 2272.515625 1733196855.0720
MEM 2272.515625 1733196855.1763
MEM 2272.515625 1733196855.2801
MEM 2272.515625 1733196855.3882
MEM 2272.515625 1733196855.4914
MEM 2272.515625 1733196855.5967
MEM 2272.515625 1733196855.7020
MEM 2272.515625 1733196855.8074
MEM 2272.515625 1733196855.9198
MEM 2272.515625 1733196856.0252
MEM 2272.515625 1733196856.1305
MEM 2272.515625 1733196856.2431
MEM 2272.515625 1733196856.3486
MEM 2272.515625 1733196856.4540
MEM 2272.515625 1733196856.5565
MEM 2272.515625 1733196856.6732
MEM 2272.515625 1733196856.7786
MEM 2272.515625 1733196856.8841
MEM 2272.515625 1733196856.9862
MEM 2272.515625 1733196857.0967
MEM 2272.515625 1733196857.2019
MEM 2272.515625 1733196857.3072
MEM 2272.515625 1733196857.4142
MEM 2272.515625 1733196857.5198
MEM 2272.515625 1733196857.6210
MEM 2272.515625 1733196857.7251
MEM 2272.515625 1733196857.8298
MEM 2272.515625 1733196857.9352
MEM 2272.515625 1733196858.0413
MEM 2272.515625 1733196858.1623
MEM 2272.515625 1733196858.2778
MEM 2272.515625 1733196858.3831
MEM 2272.515625 1733196858.4885
MEM 2272.515625 1733196858.5918
MEM 2272.515625 1733196858.7070
MEM 2272.515625 1733196858.8119
MEM 2272.515625 1733196858.9136
MEM 2272.515625 1733196859.0188
MEM 2272.515625 1733196859.1240
MEM 2272.515625 1733196859.2374
MEM 2272.515625 1733196859.3427
MEM 2272.515625 1733196859.4655
MEM 2272.515625 1733196859.5710
MEM 2272.515625 1733196859.6830
MEM 2272.515625 1733196859.7945
MEM 2272.515625 1733196859.8962
MEM 2272.515625 1733196860.0037
MEM 2272.515625 1733196860.1071
MEM 2272.515625 1733196860.2124
MEM 2272.515625 1733196860.3223
MEM 2272.515625 1733196860.4276
MEM 2272.515625 1733196860.5289
MEM 2272.515625 1733196860.6300
MEM 2272.515625 1733196860.7305
MEM 2272.515625 1733196860.8353
MEM 2272.515625 1733196860.9370
MEM 2272.515625 1733196861.0423
MEM 2272.515625 1733196861.1573
MEM 2272.515625 1733196861.2627
MEM 2272.515625 1733196861.3680
MEM 2272.515625 1733196861.4733
MEM 2272.515625 1733196861.5829
MEM 2272.515625 1733196861.6882
MEM 2272.515625 1733196861.8017
MEM 2272.515625 1733196861.9069
MEM 2272.515625 1733196862.0231
MEM 2272.515625 1733196862.1278
MEM 2272.515625 1733196862.2293
MEM 2272.515625 1733196862.3310
MEM 2272.515625 1733196862.4428
MEM 2272.515625 1733196862.5460
MEM 2272.515625 1733196862.6630
MEM 2272.515625 1733196862.7683
MEM 2272.515625 1733196862.8735
MEM 2272.515625 1733196862.9789
MEM 2272.515625 1733196863.0858
MEM 2272.515625 1733196863.1949
MEM 2272.515625 1733196863.3053
MEM 2272.515625 1733196863.4099
MEM 2272.515625 1733196863.5157
MEM 2272.515625 1733196863.6174
MEM 2272.515625 1733196863.7203
MEM 2272.515625 1733196863.8226
MEM 2272.515625 1733196863.9337
MEM 2272.515625 1733196864.0465
MEM 2272.515625 1733196864.1576
MEM 2272.515625 1733196864.2597
MEM 2272.515625 1733196864.3681
MEM 2272.515625 1733196864.4732
MEM 2272.515625 1733196864.5785
MEM 2272.515625 1733196864.6837
MEM 2272.515625 1733196864.7891
MEM 2272.515625 1733196864.8970
MEM 2272.515625 1733196865.0114
MEM 2272.515625 1733196865.1333
MEM 2272.515625 1733196865.2392
MEM 2272.515625 1733196865.3548
MEM 2272.515625 1733196865.4640
MEM 2272.515625 1733196865.5709
MEM 2272.515625 1733196865.6762
MEM 2272.515625 1733196865.7766
MEM 2272.515625 1733196865.8819
MEM 2272.515625 1733196865.9850
MEM 2272.515625 1733196866.0903
MEM 2272.515625 1733196866.1976
MEM 2272.515625 1733196866.3164
MEM 2272.515625 1733196866.4265
MEM 2272.515625 1733196866.5353
MEM 2272.515625 1733196866.6538
MEM 2272.515625 1733196866.7589
MEM 2272.515625 1733196866.8619
MEM 2272.515625 1733196866.9672
MEM 2272.515625 1733196867.0720
MEM 2272.515625 1733196867.1773
MEM 2272.515625 1733196867.2825
MEM 2272.515625 1733196867.3845
MEM 2272.515625 1733196867.4896
MEM 2272.515625 1733196867.5951
MEM 2272.515625 1733196867.6967
MEM 2272.515625 1733196867.8037
MEM 2272.515625 1733196867.9116
MEM 2272.515625 1733196868.0159
MEM 2272.515625 1733196868.1211
MEM 2272.515625 1733196868.2317
MEM 2272.515625 1733196868.3331
MEM 2272.515625 1733196868.4386
MEM 2272.515625 1733196868.5439
MEM 2272.515625 1733196868.6628
MEM 2272.515625 1733196868.7632
MEM 2272.515625 1733196868.8744
MEM 2272.515625 1733196868.9872
MEM 2272.515625 1733196869.0895
MEM 2272.515625 1733196869.1930
MEM 2272.515625 1733196869.2984
MEM 2272.515625 1733196869.4036
MEM 2272.515625 1733196869.5092
MEM 2272.515625 1733196869.6144
MEM 2272.515625 1733196869.7198
MEM 2272.515625 1733196869.8208
MEM 2272.515625 1733196869.9418
MEM 2272.515625 1733196870.0470
MEM 2272.515625 1733196870.1592
MEM 2272.515625 1733196870.2646
MEM 2272.515625 1733196870.3801
MEM 2272.515625 1733196870.4908
MEM 2272.515625 1733196870.6050
MEM 2272.515625 1733196870.7136
MEM 2272.515625 1733196870.8188
MEM 2272.515625 1733196870.9250
MEM 2272.515625 1733196871.0372
MEM 2272.515625 1733196871.1407
MEM 2272.515625 1733196871.2459
MEM 2272.515625 1733196871.3557
MEM 2272.515625 1733196871.4569
MEM 2272.515625 1733196871.5624
MEM 2272.515625 1733196871.6735
MEM 2272.515625 1733196871.7788
MEM 2272.515625 1733196871.8840
MEM 2272.515625 1733196871.9892
MEM 2272.515625 1733196872.1245
MEM 2272.515625 1733196872.2298
MEM 2272.515625 1733196872.3351
MEM 2272.515625 1733196872.4450
MEM 2272.515625 1733196872.5503
MEM 2272.515625 1733196872.6557
MEM 2272.515625 1733196872.7609
MEM 2272.515625 1733196872.8623
MEM 2272.515625 1733196872.9675
MEM 2272.515625 1733196873.0789
MEM 2272.515625 1733196873.1851
MEM 2272.515625 1733196873.2903
MEM 2272.515625 1733196873.4082
MEM 2272.515625 1733196873.5123
MEM 2272.515625 1733196873.6255
MEM 2272.515625 1733196873.7307
MEM 2272.515625 1733196873.8361
MEM 2272.515625 1733196873.9473
MEM 2272.515625 1733196874.0545
MEM 2272.515625 1733196874.1558
MEM 2272.515625 1733196874.2641
MEM 2272.515625 1733196874.3765
MEM 2272.515625 1733196874.4909
MEM 2272.515625 1733196874.5954
MEM 2272.515625 1733196874.7098
MEM 2272.515625 1733196874.8151
MEM 2272.515625 1733196874.9157
MEM 2272.515625 1733196875.0283
MEM 2272.515625 1733196875.1336
MEM 2272.515625 1733196875.2388
MEM 2272.515625 1733196875.3442
MEM 2272.515625 1733196875.4543
MEM 2272.515625 1733196875.5596
MEM 2272.515625 1733196875.6653
MEM 2272.515625 1733196875.7892
MEM 2272.515625 1733196875.8969
MEM 2272.515625 1733196876.0037
MEM 2272.515625 1733196876.1090
MEM 2272.515625 1733196876.2208
MEM 2272.515625 1733196876.3242
MEM 2272.515625 1733196876.4269
MEM 2272.515625 1733196876.5321
MEM 2272.515625 1733196876.6375
MEM 2272.515625 1733196876.7461
MEM 2272.515625 1733196876.8490
MEM 2272.515625 1733196876.9536
MEM 2272.515625 1733196877.0592
MEM 2272.515625 1733196877.1642
MEM 2272.515625 1733196877.2706
MEM 2272.515625 1733196877.3851
MEM 2272.515625 1733196877.4982
MEM 2272.515625 1733196877.6001
MEM 2272.515625 1733196877.7020
MEM 2272.515625 1733196877.8072
MEM 2272.515625 1733196877.9221
MEM 2272.515625 1733196878.0292
MEM 2272.515625 1733196878.1334
MEM 2272.515625 1733196878.2446
MEM 2272.515625 1733196878.3484
MEM 2272.515625 1733196878.4538
MEM 2272.515625 1733196878.5644
MEM 2272.515625 1733196878.6758
MEM 2272.515625 1733196878.7874
MEM 2272.515625 1733196878.8927
MEM 2272.515625 1733196878.9931
MEM 2272.515625 1733196879.0950
MEM 2272.515625 1733196879.2003
MEM 2272.515625 1733196879.3026
MEM 2272.515625 1733196879.4077
MEM 2272.515625 1733196879.5130
MEM 2272.515625 1733196879.6412
MEM 2272.515625 1733196879.7423
MEM 2272.515625 1733196879.8534
MEM 2272.515625 1733196879.9561
MEM 2272.515625 1733196880.0656
MEM 2272.515625 1733196880.1712
MEM 2272.515625 1733196880.2765
MEM 2272.515625 1733196880.3874
MEM 2272.515625 1733196880.4987
MEM 2272.515625 1733196880.6047
MEM 2272.515625 1733196880.7152
MEM 2272.515625 1733196880.8175
MEM 2272.515625 1733196880.9209
MEM 2272.515625 1733196881.0262
MEM 2272.515625 1733196881.1273
MEM 2272.515625 1733196881.2322
MEM 2272.515625 1733196881.3348
MEM 2272.515625 1733196881.4377
MEM 2272.515625 1733196881.5390
MEM 2272.515625 1733196881.6462
MEM 2272.515625 1733196881.7478
MEM 2272.515625 1733196881.8536
MEM 2272.515625 1733196881.9591
MEM 2272.515625 1733196882.0670
MEM 2272.515625 1733196882.1748
MEM 2272.515625 1733196882.2801
MEM 2272.515625 1733196882.3844
MEM 2272.515625 1733196882.4919
MEM 2272.515625 1733196882.5997
MEM 2272.515625 1733196882.7049
MEM 2272.515625 1733196882.8069
MEM 2272.515625 1733196882.9102
MEM 2272.515625 1733196883.0108
MEM 2272.515625 1733196883.1160
MEM 2272.515625 1733196883.2212
MEM 2272.515625 1733196883.3293
MEM 2272.515625 1733196883.4320
MEM 2272.515625 1733196883.5426
MEM 2272.515625 1733196883.6534
MEM 2272.515625 1733196883.7588
MEM 2272.515625 1733196883.8641
MEM 2272.515625 1733196883.9696
MEM 2272.515625 1733196884.0749
MEM 2272.515625 1733196884.1832
MEM 2272.515625 1733196884.2889
MEM 2272.515625 1733196884.3947
MEM 2272.515625 1733196884.4999
MEM 2272.515625 1733196884.6002
MEM 2272.515625 1733196884.7054
MEM 2272.515625 1733196884.8107
MEM 2272.515625 1733196884.9129
MEM 2272.515625 1733196885.0182
MEM 2272.515625 1733196885.1234
MEM 2272.515625 1733196885.2338
MEM 2272.515625 1733196885.3377
MEM 2272.515625 1733196885.4429
MEM 2272.515625 1733196885.5482
MEM 2272.515625 1733196885.6534
MEM 2272.515625 1733196885.7539
MEM 2272.515625 1733196885.8629
MEM 2272.515625 1733196885.9704
